stu_num,name,pos,clasroom,week,day,time
43635721,jireu,d,934,0,2,4
43635721,ejhiq,s,805,1,6,1
43635721,olauf,w,790,1,3,5
43635721,mpobk,n,650,1,3,5
43635721,cyjph,e,938,1,4,4
43635721,lakxy,l,289,1,0,4
43635721,akfll,z,289,0,4,0
43635721,qgqto,e,628,0,6,0
43635721,kjvsm,j,197,1,3,2
43635721,mtwcv,s,595,0,6,2
92995365,ckhyu,c,919,1,6,1
92995365,pzonb,d,820,0,4,5
92995365,exfib,g,787,1,1,0
92995365,itanq,w,194,1,3,3
92995365,qurct,t,899,1,2,2
92995365,lmmhu,l,681,0,3,1
92995365,nuhhl,x,630,1,3,4
92995365,eckcq,o,774,1,3,2
92995365,rdnpi,s,129,1,5,5
92995365,xhxfk,r,392,1,0,1
91257371,opwsu,t,972,1,5,2
91257371,ojqxw,v,161,1,1,2
91257371,lopzt,a,261,0,4,0
91257371,aplzn,b,424,1,0,3
91257371,uucsv,u,888,1,6,5
91257371,bvzfb,m,970,1,1,5
91257371,tvuts,t,187,0,4,5
91257371,gsjxn,k,414,0,5,5
91257371,lzhug,q,165,0,1,3
91257371,tpvsb,u,700,1,1,4
53044952,icuhl,t,471,1,1,1
53044952,dtuyx,j,177,1,1,1
53044952,pxpvz,d,182,1,5,5
53044952,mipss,s,520,0,5,1
53044952,lqrss,i,268,1,3,3
53044952,cvptn,g,763,1,6,0
53044952,axthp,d,588,1,4,1
53044952,fzfxy,l,701,1,0,5
53044952,sumrr,a,415,1,3,4
53044952,rctdm,e,387,0,4,0
66499883,oubuq,m,595,0,5,2
66499883,psqxp,p,705,0,3,3
66499883,ashgf,w,390,1,4,3
66499883,pmkig,e,600,1,2,3
66499883,mwuds,i,802,0,2,0
66499883,bugfd,r,528,0,0,5
66499883,govzd,z,253,0,6,5
66499883,tvcbz,v,427,0,3,4
66499883,ogknl,h,928,0,5,1
66499883,gkdso,q,679,0,3,3
11330137,wohyb,u,687,0,6,4
11330137,kuliy,l,620,0,6,4
11330137,aqapt,t,918,0,0,3
11330137,xrwet,e,931,1,1,4
11330137,vmptg,n,575,0,4,5
11330137,zigtg,n,493,1,6,5
11330137,lmcwf,x,348,1,1,1
11330137,ysswd,o,537,1,0,3
11330137,csnfn,x,523,1,6,2
11330137,ysqyd,n,860,0,0,4
56274731,nnlry,l,335,1,1,3
56274731,fawuo,r,878,1,0,2
56274731,tinho,s,554,0,5,0
56274731,yxxib,c,705,0,6,4
56274731,qpwon,a,502,1,2,5
56274731,iycli,p,755,1,2,4
56274731,dzqmf,o,287,0,3,0
56274731,yzofi,m,747,1,4,4
56274731,cqwng,c,276,0,1,1
56274731,kmotn,v,734,0,1,4
53136536,bbphl,k,815,1,5,2
53136536,gtpcc,s,532,1,1,3
53136536,hmfqx,h,574,1,3,5
53136536,vywsu,m,700,1,5,1
53136536,cfzmm,h,394,0,0,3
53136536,imymy,t,283,1,0,0
53136536,wrypk,a,268,0,6,2
53136536,opwmp,a,863,0,6,1
53136536,vkbfz,h,241,1,5,3
53136536,xixwg,t,353,0,6,3
91554062,phwkp,u,974,0,4,0
91554062,wtogp,s,619,0,2,2
91554062,rxugz,l,552,1,1,5
91554062,ijnlj,x,787,1,5,1
91554062,bjyge,y,466,0,0,2
91554062,wymem,n,517,0,1,3
91554062,lvegn,x,463,1,3,4
91554062,jeuly,j,761,0,6,0
91554062,mxsnr,q,468,0,5,4
91554062,agocd,b,451,1,2,1
81725728,fzrzz,g,962,0,1,4
81725728,dkrlc,s,953,0,3,3
81725728,kgltj,h,844,1,4,5
81725728,zjwfm,i,932,0,5,5
81725728,kasyn,v,270,0,6,2
81725728,rxjxc,q,194,0,1,5
81725728,ifuft,m,444,0,1,4
81725728,oieai,d,393,0,1,0
81725728,qsmon,y,354,1,1,1
81725728,ajmnw,p,387,1,3,1
31612369,ljhds,j,572,0,6,4
31612369,aikyi,c,858,0,4,5
31612369,wrsea,z,183,1,0,2
31612369,ujznw,g,375,1,4,2
31612369,wjrjh,d,975,0,2,0
31612369,zxnxe,a,534,1,2,5
31612369,znhfb,i,805,1,6,5
31612369,xycsx,r,395,1,2,2
31612369,djrcd,s,317,0,5,2
31612369,fpjqq,d,526,1,1,1
23471622,ylful,l,690,0,4,1
23471622,ciwzy,v,169,1,6,3
23471622,luppu,a,731,1,4,5
23471622,ptrkm,f,571,0,6,0
23471622,jfgct,f,999,1,6,5
23471622,vjqwg,h,331,1,0,1
23471622,vkwpi,p,729,1,5,4
23471622,rdccm,u,687,1,1,2
23471622,ppqbp,j,253,1,1,5
23471622,vxrct,y,875,0,6,1
32791780,krppa,a,854,1,0,0
32791780,yxour,p,689,0,4,2
32791780,yqlys,k,907,0,3,1
32791780,izrnb,o,486,0,2,0
32791780,sccak,r,945,1,3,0
32791780,lvvxm,g,199,0,3,5
32791780,tdmwy,c,184,0,6,3
32791780,xbwne,n,378,1,3,4
32791780,xwzyw,k,310,1,4,3
32791780,rayxe,j,851,1,1,5
96583512,mcddy,h,327,0,2,3
96583512,mzcnp,o,112,1,2,4
96583512,ibsib,w,540,0,2,0
96583512,ilzdc,y,531,1,4,1
96583512,xafkd,z,594,0,3,3
96583512,sbren,j,473,1,3,4
96583512,dlzbb,g,807,1,0,3
96583512,zwsjy,g,393,0,3,4
96583512,bctne,e,599,1,5,0
96583512,gobql,p,936,0,6,0
60033757,cmzug,h,492,1,5,4
60033757,ifgdq,a,889,1,1,5
60033757,pxivc,l,469,1,3,1
60033757,xmsia,t,528,0,3,0
60033757,xnzvb,r,242,1,0,5
60033757,qtvsd,p,908,1,0,3
60033757,tvqsl,f,892,0,5,0
60033757,gtaja,e,902,1,6,5
60033757,gfjef,m,187,1,2,1
60033757,yzfxc,s,720,0,0,2
57533587,iqsbh,c,800,0,3,4
57533587,smpuc,n,496,1,5,4
57533587,icegv,g,219,1,3,3
57533587,edtqz,d,379,1,4,2
57533587,gcwuo,k,249,1,1,4
57533587,mdlvm,k,850,1,3,4
57533587,wlvkd,k,142,1,5,0
57533587,boyko,b,916,1,2,5
57533587,bchkg,d,988,0,0,3
57533587,zhybu,t,186,1,4,4
84915998,obwsf,y,380,0,1,0
84915998,mhdcx,g,972,0,3,5
84915998,vwhfu,v,411,0,5,4
84915998,qgikh,i,909,0,0,5
84915998,qwcbz,q,625,1,3,3
84915998,cduhq,u,512,0,3,0
84915998,pgavz,y,532,1,0,1
84915998,htgjm,k,332,1,1,4
84915998,nolzi,s,306,1,3,4
84915998,crazy,t,791,0,6,5
37229470,owwnh,x,504,1,6,5
37229470,npcfn,r,249,1,5,5
37229470,aulcd,j,693,0,4,3
37229470,tmcql,c,204,0,5,3
37229470,vrtdk,z,901,1,3,1
37229470,qbyfd,c,478,1,6,5
37229470,iftlr,e,224,1,1,2
37229470,lsdxw,v,578,1,5,4
37229470,pthhd,q,118,1,5,3
37229470,ahuyi,h,683,0,6,3
90341275,rayjg,g,176,0,2,2
90341275,ujtau,o,980,1,2,2
90341275,mevvd,e,734,0,4,3
90341275,swjyt,z,125,1,6,1
90341275,nhced,d,189,0,4,4
90341275,ppfvb,g,541,0,5,3
90341275,bhzvw,r,280,1,2,5
90341275,pjukm,d,272,1,0,1
90341275,zidnt,j,453,0,5,1
90341275,wvapc,w,224,1,5,4
75335728,xexnd,t,402,0,3,4
75335728,bpldk,g,319,1,5,0
75335728,jqnua,h,856,0,1,3
75335728,olgkl,f,495,0,1,0
75335728,wdycb,e,514,0,4,5
75335728,psbjt,n,570,1,1,1
75335728,fnapx,v,924,1,6,5
75335728,xkwup,j,638,1,3,5
75335728,ggxvw,u,147,0,2,2
75335728,ytbdb,r,781,0,2,4
56707557,tteay,z,983,0,2,4
56707557,qdovn,m,485,0,6,1
56707557,kmfpc,m,811,0,6,3
56707557,ahnfg,a,594,1,6,4
56707557,slnah,g,589,0,3,0
56707557,lhwtf,w,126,0,6,4
56707557,rykqa,m,278,1,5,5
56707557,ojvtk,o,559,0,2,2
56707557,jscai,w,103,0,2,5
56707557,bjsdi,g,175,1,2,2
89118758,ludet,x,505,0,4,2
89118758,vcerr,l,103,1,6,2
89118758,wjgfg,t,238,0,0,2
89118758,psboj,t,451,1,6,4
89118758,feqms,h,367,0,4,3
89118758,gpero,i,770,1,6,4
89118758,gvigh,x,191,1,6,0
89118758,qhmkr,d,990,0,5,0
89118758,qwect,y,267,0,4,5
89118758,sbkgh,f,548,1,5,3
41284432,jmbmm,s,380,0,3,4
41284432,cjyje,r,278,0,1,3
41284432,ecgoi,p,360,1,5,1
41284432,ikbrw,h,836,0,4,0
41284432,tskjr,z,360,0,6,0
41284432,rlqxo,n,325,0,2,3
41284432,pvejb,i,510,0,1,0
41284432,pudwn,s,475,1,2,1
41284432,pnxhl,q,275,0,3,1
41284432,tiynq,l,381,1,2,1
32459825,ozllq,b,269,0,3,4
32459825,uvjsd,l,904,0,6,3
32459825,lqwbw,q,755,1,6,3
32459825,ywsom,a,790,1,4,2
32459825,kntcs,c,469,0,0,0
32459825,pebgo,s,441,1,6,1
32459825,rjbmt,m,561,1,5,5
32459825,ffvdg,m,874,1,3,1
32459825,orhto,f,608,1,5,0
32459825,bmene,p,286,1,3,4
98394534,qcmjb,g,177,1,4,3
98394534,pzhjq,g,265,1,4,5
98394534,pwebp,e,315,1,4,4
98394534,fhxua,c,354,1,4,3
98394534,zwyca,e,560,1,1,0
98394534,eambr,z,104,1,4,2
98394534,gkzki,a,473,1,6,5
98394534,toaij,q,183,1,0,5
98394534,vryqo,r,593,0,2,2
98394534,olxpw,f,315,1,5,5
14669488,epsyk,c,509,0,5,0
14669488,xfcke,q,629,1,4,5
14669488,jivhy,t,599,0,0,5
14669488,qsnrd,o,355,0,0,3
14669488,dbmbt,s,816,0,6,4
14669488,aieqp,p,437,1,5,1
14669488,lpgay,a,467,0,2,5
14669488,tkcfs,b,775,0,0,3
14669488,vezkz,a,419,1,3,3
14669488,bktcp,l,249,1,2,0
87362528,tykng,w,935,1,1,5
87362528,xcpkp,s,872,1,4,3
87362528,lsvoq,l,132,0,0,5
87362528,hfisr,q,325,0,6,1
87362528,siyyo,m,754,1,2,2
87362528,vrspz,l,810,0,5,5
87362528,iyzwg,g,391,1,2,2
87362528,rofwx,g,908,0,1,5
87362528,qecgo,t,623,1,4,0
87362528,mqnra,r,165,0,3,0
99051596,kpsex,k,306,0,4,4
99051596,mbnqi,s,162,1,6,2
99051596,octqb,r,647,1,0,5
99051596,qaljs,w,605,1,5,5
99051596,fsink,r,445,1,5,5
99051596,kzrdb,w,511,0,1,1
99051596,duxqf,r,670,0,1,4
99051596,rurci,e,915,0,0,4
99051596,nznhu,l,731,1,0,0
99051596,rxxbr,j,140,0,0,2
39922262,kcwrz,o,891,0,1,2
39922262,pvgcx,u,923,1,1,5
39922262,hljig,z,632,1,2,4
39922262,tbuag,k,501,1,5,0
39922262,lczvx,g,940,0,1,5
39922262,dbaou,w,839,1,3,4
39922262,ckhqv,b,140,1,5,5
39922262,rsupv,s,542,0,2,0
39922262,lkkbt,p,177,1,4,5
39922262,rknlx,w,130,0,6,0
14339026,hzjjc,y,741,0,3,4
14339026,lrbcf,d,679,0,1,2
14339026,bsnhz,t,317,1,0,5
14339026,xjslh,l,947,0,5,1
14339026,vkcqf,k,249,1,0,5
14339026,rlppc,a,125,1,0,5
14339026,esodj,l,854,1,1,0
14339026,awdtw,j,403,0,2,3
14339026,xbmum,y,494,1,3,0
14339026,aqdmq,j,430,0,0,4
95827881,xyfwt,g,579,1,5,3
95827881,repun,a,286,1,1,0
95827881,xnvvq,l,859,1,5,5
95827881,rpmha,j,409,0,5,2
95827881,bfspo,s,264,0,2,2
95827881,pufaf,w,467,1,1,1
95827881,xsrgz,u,939,1,4,1
95827881,hgsqo,e,288,1,2,5
95827881,aohno,c,241,1,0,5
95827881,zewbm,f,385,1,6,5
43688044,emwbt,x,575,0,0,5
43688044,tlyak,r,201,1,0,1
43688044,mgpyp,i,612,0,6,3
43688044,upzyw,k,533,0,2,5
43688044,grayb,l,829,0,6,5
43688044,tvxhi,c,889,0,6,3
43688044,magkl,n,723,0,0,4
43688044,zdoso,z,754,1,5,5
43688044,auuxq,r,761,0,1,4
43688044,krdlm,v,113,1,1,2
94014334,tflne,c,665,1,0,3
94014334,ueadj,d,955,0,0,1
94014334,zirdw,e,486,0,6,1
94014334,wkrow,k,181,0,4,1
94014334,vsgzi,e,850,1,6,1
94014334,dcvsk,g,515,0,4,5
94014334,dgmcv,m,359,1,4,5
94014334,keifp,w,444,0,6,5
94014334,dvnkg,l,764,1,6,1
94014334,tkkly,k,893,0,5,2
94036863,glkmk,f,991,0,0,3
94036863,vkoss,a,641,0,0,1
94036863,jgygr,d,733,0,2,2
94036863,qdkhq,y,710,0,1,3
94036863,mjzom,m,743,1,5,2
94036863,qjknx,h,867,1,5,4
94036863,oxmzf,m,320,0,5,4
94036863,jtewm,h,577,1,0,3
94036863,wexnf,w,309,1,6,1
94036863,xarxc,j,990,1,3,0
85110482,ozgzz,o,282,1,3,2
85110482,mgwjw,w,825,0,0,2
85110482,gsfze,g,958,1,5,2
85110482,qdupl,i,125,1,6,3
85110482,hctxl,l,886,0,6,1
85110482,lpads,j,525,0,2,3
85110482,rfjlg,r,346,0,3,2
85110482,xbjol,e,921,0,1,1
85110482,ivhqd,c,511,0,4,4
85110482,rmdmh,f,272,0,2,5
78336722,jhcrz,o,978,0,2,5
78336722,gkdir,a,898,1,1,4
78336722,lohqd,i,520,0,6,1
78336722,bmmiu,p,348,1,4,5
78336722,ygccb,k,756,1,2,5
78336722,vvwdy,y,738,0,0,2
78336722,zempc,r,895,1,4,5
78336722,ywgpn,y,649,1,1,1
78336722,igwjs,m,668,0,5,5
78336722,aycfc,u,381,1,1,4
50715902,jkoef,q,100,0,5,3
50715902,chztf,k,850,0,3,3
50715902,yxhsl,g,211,0,6,3
50715902,kgjsf,t,379,1,5,1
50715902,nsmbi,g,914,0,1,4
50715902,efupq,m,446,1,5,1
50715902,bmqsk,k,936,1,4,5
50715902,nrqui,l,990,1,6,1
50715902,rupmk,b,403,1,1,2
50715902,fwrmj,n,684,0,2,2
96542161,qllqr,p,325,1,4,3
96542161,vqzvm,f,943,0,3,5
96542161,fimtw,v,640,1,3,0
96542161,ivepa,j,550,1,4,3
96542161,ndufr,y,192,1,3,2
96542161,yphfn,f,288,1,2,2
96542161,nwppx,n,563,1,3,5
96542161,etowi,h,500,0,5,3
96542161,grnsj,m,984,1,6,3
96542161,puoji,t,545,0,2,0
26055105,jctcd,x,935,0,2,4
26055105,ahqjq,c,618,1,4,1
26055105,extaa,a,993,1,2,0
26055105,cfztf,j,716,1,3,4
26055105,ffpmc,u,472,1,6,2
26055105,isuce,i,772,0,4,1
26055105,gehfa,q,217,1,2,2
26055105,rovpn,i,156,1,2,1
26055105,mfzyx,o,370,0,3,3
26055105,zpdil,r,388,1,5,2
21129709,hggnl,g,469,0,0,1
21129709,kakht,y,515,0,4,1
21129709,jxnez,k,886,0,4,4
21129709,dtlll,j,252,1,6,3
21129709,xozwf,n,284,1,3,4
21129709,loyez,r,766,1,6,5
21129709,rxukl,n,298,0,3,5
21129709,aplar,m,760,0,0,0
21129709,ahdrp,d,389,1,0,3
21129709,zdhcl,k,367,1,0,2
48163595,wwwez,t,384,1,2,1
48163595,mhibb,b,222,0,1,0
48163595,necco,t,931,1,0,5
48163595,rgkub,c,374,0,6,3
48163595,fnsze,c,384,0,3,5
48163595,xnrub,g,767,0,1,2
48163595,doknk,k,738,0,2,5
48163595,wtaft,j,959,1,5,4
48163595,ovajv,j,317,1,2,0
48163595,hnweh,l,819,0,6,5
85058361,graoj,d,361,1,2,1
85058361,vgsfd,b,449,0,1,0
85058361,tvjtl,x,566,1,0,4
85058361,vlrzd,p,183,0,4,1
85058361,rwamu,u,651,1,5,4
85058361,iulsn,h,787,0,3,1
85058361,zxejq,o,478,1,4,2
85058361,uqgam,r,295,0,5,2
85058361,ahjhp,j,203,1,5,1
85058361,ejngb,u,121,0,1,3
66687994,cwbky,n,268,1,6,0
66687994,jgezi,m,464,0,5,2
66687994,cuuvb,e,871,0,3,2
66687994,rboco,b,523,1,2,1
66687994,dnrcu,x,379,1,1,2
66687994,hsqhq,v,746,0,2,2
66687994,dhqsw,m,687,0,1,3
66687994,labez,d,355,1,1,4
66687994,tgpzl,r,856,1,3,5
66687994,yupdw,f,924,1,1,2
57458231,cwmhc,w,387,1,1,5
57458231,nyzrw,k,856,0,0,2
57458231,mpqts,o,247,0,2,5
57458231,joxrx,n,182,0,6,1
57458231,wbimq,u,423,1,6,4
57458231,awswn,l,344,1,1,4
57458231,trgsf,x,265,0,5,1
57458231,irnvx,h,728,1,4,2
57458231,xfsdi,j,116,1,0,4
57458231,jdlrq,z,185,0,6,0
21910878,wihlr,m,658,1,0,1
21910878,jbsho,p,798,1,6,2
21910878,wpnpl,l,446,1,3,3
21910878,ooomu,g,395,0,5,0
21910878,klcww,q,696,1,3,0
21910878,hzssw,c,318,0,4,2
21910878,gezdy,b,194,0,5,0
21910878,ukood,b,251,0,2,4
21910878,mbsxi,c,669,0,0,2
21910878,aaxzb,b,375,1,2,3
36013192,spsxm,z,186,1,4,3
36013192,hiqid,d,456,0,0,2
36013192,oqgkw,u,731,1,3,1
36013192,zshbx,u,154,0,3,4
36013192,egipw,q,548,0,0,0
36013192,pzvte,n,939,1,1,1
36013192,vfvrl,l,786,0,6,2
36013192,qdeok,i,482,0,4,4
36013192,aqrlb,o,327,1,4,5
36013192,qwvba,i,546,0,1,4
63833619,vcjrk,n,881,1,3,5
63833619,zjtug,w,702,1,1,1
63833619,wjamq,o,312,0,0,4
63833619,onwcw,p,641,1,5,3
63833619,vwlhq,u,131,1,6,4
63833619,gyqfy,p,537,1,6,0
63833619,itzwt,m,793,1,4,4
63833619,ypzny,b,536,0,0,3
63833619,aqvuc,j,349,0,6,1
63833619,fusxx,e,926,0,3,0
81451229,gzanz,l,227,0,3,3
81451229,copce,h,950,1,1,0
81451229,engii,p,214,1,5,1
81451229,sdhzl,k,772,0,5,4
81451229,xzafb,s,573,0,4,2
81451229,mnncv,q,229,1,1,4
81451229,lqevd,x,183,1,3,3
81451229,viuyo,l,363,1,0,2
81451229,hlrqo,j,913,1,3,5
81451229,aglum,p,777,1,1,4
43815085,zjobl,j,340,1,0,5
43815085,egzat,w,827,1,6,2
43815085,hxrnd,g,147,1,5,4
43815085,vxfcn,w,350,0,3,3
43815085,ofobx,q,431,0,3,2
43815085,jjlda,p,709,1,0,0
43815085,faaqi,k,588,0,6,4
43815085,goaia,c,248,0,6,3
43815085,jowux,z,963,0,2,0
43815085,iuoxk,d,944,0,4,2
11788132,mjlig,f,423,0,3,0
11788132,oblgh,f,137,0,1,1
11788132,eyhoj,a,311,0,4,0
11788132,wdpiw,d,637,1,1,4
11788132,mxeld,w,127,1,3,5
11788132,sirjj,h,768,0,2,1
11788132,edjzw,o,315,1,5,1
11788132,qtkwp,s,863,1,2,5
11788132,gnwtm,z,690,1,1,3
11788132,gjifs,k,954,0,3,5
70646673,fwunz,a,138,1,2,0
70646673,riuqb,k,126,1,4,1
70646673,taawa,n,715,1,5,5
70646673,hnxsh,q,197,0,4,3
70646673,ygmma,n,530,1,4,4
70646673,poeus,h,581,0,6,4
70646673,imvhp,u,147,0,0,5
70646673,slokd,y,290,1,6,4
70646673,sdtxb,s,983,0,1,2
70646673,pbcae,h,245,1,0,3
67263073,juhym,g,609,1,6,2
67263073,xwbsp,i,691,1,4,5
67263073,zktvj,g,518,1,2,4
67263073,ocuwm,t,243,0,6,2
67263073,wdokz,f,921,1,6,0
67263073,pewpy,c,526,1,1,0
67263073,rtajp,h,718,0,0,1
67263073,iskpp,t,834,1,0,5
67263073,ftnqw,p,312,0,5,3
67263073,oluvj,m,628,1,1,5
19408717,flasf,w,105,0,1,0
19408717,dgfsg,y,655,0,2,1
19408717,aienb,i,701,0,6,2
19408717,nvnly,c,494,0,5,0
19408717,suenf,t,116,1,2,5
19408717,siosb,d,424,1,0,2
19408717,xhkbj,e,738,1,0,1
19408717,faizi,g,690,1,3,4
19408717,tccqf,w,218,0,3,3
19408717,wjrpm,s,320,0,4,0
85087729,oopmu,j,142,0,4,1
85087729,tsfll,r,823,1,4,5
85087729,perzu,u,883,1,3,5
85087729,pwtsv,l,509,0,3,4
85087729,oewae,u,671,1,1,4
85087729,pfnge,o,517,0,1,4
85087729,ujynt,g,193,0,5,3
85087729,ttmgh,a,239,0,2,3
85087729,kkisn,z,376,0,6,4
85087729,xxaty,l,951,0,0,0
85330137,aljmh,u,567,1,1,1
85330137,feiqr,g,837,1,0,4
85330137,ilcab,x,622,1,1,2
85330137,lhhxq,x,986,1,2,2
85330137,qraxb,u,840,1,1,4
85330137,rvkhl,n,226,0,2,4
85330137,pihmj,v,492,1,5,2
85330137,grblq,v,788,0,3,1
85330137,vuley,k,786,1,4,1
85330137,esqzo,e,758,0,2,0
31135010,iebws,t,875,1,1,5
31135010,locni,t,426,1,3,2
31135010,awcld,k,110,1,4,3
31135010,ctpij,s,405,1,1,0
31135010,qyrjb,o,714,0,2,5
31135010,eiigt,j,123,1,3,5
31135010,blvzu,b,778,1,6,5
31135010,xjpzk,j,126,0,4,4
31135010,mtkzw,u,829,1,2,5
31135010,pkwgn,b,129,1,1,3
56812941,yslnu,l,129,0,0,4
56812941,nujxj,e,585,1,5,1
56812941,rhrcy,o,950,0,6,0
56812941,ymttb,r,623,1,0,4
56812941,sgrpz,q,212,0,1,1
56812941,pxhpb,m,946,0,3,2
56812941,njuod,s,222,1,2,3
56812941,ifhef,u,550,0,6,1
56812941,uskcn,r,712,0,4,3
56812941,lxdze,n,692,0,1,1
54806473,kgrnw,p,159,1,3,2
54806473,rogne,x,924,1,6,3
54806473,yzqrl,m,373,0,6,1
54806473,gqnyx,x,456,1,5,0
54806473,hnjpt,w,368,0,3,5
54806473,ruzpu,b,947,1,6,3
54806473,ruwnp,l,780,0,3,2
54806473,ksoct,i,323,1,6,1
54806473,edklu,j,524,1,2,5
54806473,saycx,e,586,0,0,0
21555488,blufg,c,135,1,3,5
21555488,raccg,c,278,1,4,4
21555488,ncibu,m,706,0,6,5
21555488,zbtex,e,553,1,3,3
21555488,sgepu,z,869,0,2,2
21555488,ceyjc,k,484,1,3,5
21555488,jnnme,s,477,0,3,3
21555488,tllif,l,210,0,2,1
21555488,navuc,s,916,1,6,5
21555488,aqjdt,p,587,0,2,2
71427655,libns,e,248,1,2,3
71427655,wzzhq,x,112,1,2,0
71427655,jxslw,j,998,0,1,4
71427655,cqmgf,g,311,1,3,3
71427655,jmmke,k,273,0,0,5
71427655,asgoj,z,879,1,1,2
71427655,ywnql,w,192,1,3,2
71427655,unntd,e,966,1,3,0
71427655,hyerh,l,832,1,0,1
71427655,cpazf,d,218,0,4,1
23339334,lpiho,e,196,0,5,4
23339334,jgrfu,c,506,1,1,2
23339334,lsvwb,b,447,0,2,2
23339334,xhfbs,g,977,0,3,3
23339334,uymno,j,458,0,3,4
23339334,yilyr,s,536,1,1,0
23339334,ujmwx,v,667,0,3,2
23339334,tkzrf,o,469,1,5,0
23339334,rrukl,d,975,0,5,5
23339334,tsehf,c,339,1,5,0
10076651,awfbh,a,227,1,2,4
10076651,njbwg,v,240,1,6,3
10076651,hdvnp,n,301,1,0,3
10076651,sxvjd,u,430,1,5,1
10076651,vgzas,z,482,0,6,0
10076651,haexz,x,383,0,2,5
10076651,npotv,s,707,1,0,2
10076651,srgcp,l,558,1,2,1
10076651,bdpyn,w,535,1,4,4
10076651,sbrec,x,552,0,2,3
36073285,pkpsp,z,879,1,2,4
36073285,danpt,i,491,0,3,0
36073285,teqqt,t,829,0,4,1
36073285,ogbsi,e,721,1,4,0
36073285,sryyx,v,146,0,3,5
36073285,ulhxs,t,456,0,0,5
36073285,efrgt,i,101,0,5,2
36073285,raqfc,m,351,1,5,0
36073285,ikndi,u,740,1,2,5
36073285,cplym,m,292,1,2,3
75861248,gkmzg,x,893,0,2,3
75861248,sveyr,y,277,0,5,5
75861248,fszut,p,515,0,5,3
75861248,ewbqq,b,916,1,4,1
75861248,xhrtu,i,946,1,2,5
75861248,wyqdm,p,878,1,1,4
75861248,fojic,t,630,1,2,4
75861248,cpzlg,p,258,0,4,3
75861248,lkqah,p,962,1,3,1
75861248,jaeve,f,466,0,2,2
81953811,mojbd,v,200,0,1,3
81953811,kgwht,t,931,0,0,2
81953811,xflzu,e,382,1,3,3
81953811,fgpip,j,887,1,2,3
81953811,oviya,u,121,0,2,5
81953811,afoyk,a,255,0,4,2
81953811,nquky,e,586,0,5,0
81953811,ioofs,b,479,1,3,2
81953811,rlvfu,h,313,1,5,2
81953811,necdy,d,227,0,4,4
35688744,jyear,n,276,0,2,3
35688744,yxwif,g,993,0,6,2
35688744,snmef,r,653,1,2,0
35688744,isihi,p,610,0,0,4
35688744,ipanx,p,902,0,0,3
35688744,bptad,x,584,1,6,0
35688744,mcqca,o,633,1,0,1
35688744,hejam,s,711,1,5,2
35688744,stfjy,s,921,0,3,1
35688744,rhwli,f,493,0,0,2
43919842,wupxf,v,509,0,0,0
43919842,sqayu,f,182,0,5,0
43919842,frmuo,a,561,1,6,3
43919842,edzjz,i,186,1,2,5
43919842,jvdzf,q,644,0,1,4
43919842,yhpmx,k,172,1,2,2
43919842,xigil,n,547,0,4,0
43919842,kawcd,e,780,0,3,0
43919842,hwemp,b,536,1,1,3
43919842,ndjwg,w,861,1,5,2
36524486,zozbs,k,482,0,4,0
36524486,jdblr,q,702,0,6,0
36524486,nzdvu,g,723,1,5,5
36524486,pgpcs,p,595,1,3,4
36524486,ncccq,a,982,1,3,5
36524486,uxolj,w,451,1,2,5
36524486,fpaqq,x,450,1,3,4
36524486,flovo,e,603,1,5,5
36524486,upchm,c,953,0,1,5
36524486,cvtro,b,759,0,5,5
48602287,pohoe,m,321,1,4,5
48602287,scogu,x,623,1,1,3
48602287,eyvcq,j,132,0,5,0
48602287,baizf,f,886,0,3,3
48602287,gvulm,j,780,0,4,0
48602287,bunut,q,986,1,3,5
48602287,ytsao,d,425,1,4,4
48602287,nsukq,p,548,0,5,2
48602287,mycpx,x,556,1,3,0
48602287,rweri,y,407,0,1,1
54427363,efeam,s,102,0,0,3
54427363,klpfs,e,944,0,3,0
54427363,prmwm,r,353,0,6,5
54427363,msudk,n,331,1,5,1
54427363,wrdbl,n,476,1,6,2
54427363,oprvb,y,621,0,1,0
54427363,mjqhb,z,733,0,1,0
54427363,maobx,w,241,0,3,3
54427363,untay,t,189,1,3,2
54427363,umlyk,i,152,0,5,3
90303805,ifdsr,b,607,1,4,3
90303805,ihsnv,t,375,0,2,0
90303805,iqdvx,z,878,1,1,1
90303805,ioiym,o,659,0,2,0
90303805,wbyhq,u,563,1,4,5
90303805,opwgh,q,552,1,5,4
90303805,nxoir,e,941,0,1,2
90303805,hfhma,q,883,1,6,0
90303805,peuze,d,471,0,5,0
90303805,skjik,o,228,0,6,1
88670724,zduvz,y,909,0,1,4
88670724,icyur,o,371,1,6,3
88670724,eewbs,i,509,0,4,0
88670724,qzsdm,m,480,1,3,1
88670724,ptwug,p,131,0,4,5
88670724,ckknf,g,596,1,2,2
88670724,tqadh,k,348,0,2,3
88670724,kbdrg,d,677,0,6,1
88670724,npiaf,t,761,1,3,0
88670724,fstgr,m,814,1,4,1
10913681,bzbnt,e,822,0,2,2
10913681,ntfwl,y,776,0,1,0
10913681,wrjzh,a,122,0,4,3
10913681,bloop,h,890,1,0,1
10913681,mcwvj,f,683,0,3,0
10913681,cfsbo,o,154,0,3,5
10913681,uitiw,i,588,0,1,1
10913681,ymfyo,r,115,0,0,1
10913681,zrgge,u,174,1,1,3
10913681,tsbkg,t,664,0,0,4
