num,name,sex,clas,prof,colle,tel,wechat,year,dorm
19409471,卜世贝,女,14,电气工程与自动化,篮翔智能研究院,36451240320,rffif,2017,a61
16842353,成贞伟,女,17,地球化学,李政道学院,85432072045,zvlbg,2011,377
35845177,祁凡臧,女,11,地质学类地质学,李政道学院,96985387522,zbenv,2014,231
72710601,方颖昌,女,14,地理信息科学与技术,李政道学院,56220873732,twodj,2008,583
33671772,成齐芳,女,11,影视艺术技术,挖掘机研究所,37629220689,hdqkc,2011,158
21252135,顺凡天,男,15,生物医学工程,挖掘机研究所,44057355991,ugqio,2005,23a
42005322,环乐仪,女,17,地球化学,中国科学院,43596770719,aerym,2016,82b
98082850,媛翠馥,女,5,集成电路设计与集成系统,新东方培训学校,58456213194,fkwnn,2004,488
11740716,施怡薛,女,3,电气工程与自动化,新东方培训学校,66097168853,rgnis,2009,c27
48930475,娴晓成,男,19,影视艺术技术,新东方厨师学校,14897455367,spowr,2010,486
91051662,可梅璐,女,6,地理科学类地理科学,中国科学院,77116046991,jlvnw,2010,22a
80253353,彩贞贞,女,8,资源环境与城乡规划管理,篮翔智能研究院,29830352368,cxljt,2014,316
45386232,钱英瑶,女,6,光电信息工程,李政道学院,84767332667,btngz,2019,843
11877745,邹山汤,男,5,光电信息工程,篮翔智能研究院,69373022528,pxzbu,2011,b84
11166981,霭钱罗,女,10,集成电路设计与集成系统,杨振宁理学院,33496796953,wests,2014,768
95664969,柳莎琳,男,16,电子科学与技术,篮翔智能研究院,28102319118,ftest,2011,93b
23747722,郑孟姚,男,9,信息工程,挖掘机研究所,59481362444,ugnyb,2017,553
88342747,辉曹富,男,5,地球化学,中国科学院,26117028867,yoynq,2004,11c
58409916,倩龙潘,女,14,光源与照明,中国科学院,75734637685,jbyuo,2017,753
77771482,黄章安,女,2,天文学类天文学,篮翔智能研究院,45696366274,rxljy,2003,3cb
99297195,妹珍奚,男,12,软件工程,新东方培训学校,29447710620,pnhns,2014,68c
32453891,华可竹,男,15,自动化,新东方厨师学校,44372499867,fiypd,2015,b6c
86965864,永马成,女,19,网络工程,篮翔智能研究院,26564312680,gvnrx,2010,ac5
70352431,璧瑶费,女,1,地理信息系统,新东方厨师学校,22582513786,uvdly,2001,971
37837670,蕊春璐,女,12,电气工程及其自动化,李政道学院,39221152247,irscx,2014,3ab
26552721,滕馥戚,女,18,地理科学类地理科学,中国科学院,62497605586,szjwe,2020,7a7
71202059,利魏冯,女,9,资源环境与城乡规划管理,中国科学院,88442406290,ekfdz,2010,67c
86739596,唐康纨,女,7,电子科学与技术,中国科学院,46003588840,hqtte,2017,b68
18866139,山琼素,男,1,资源环境与城乡规划管理,杨振宁理学院,86737955808,ajgzs,2005,c61
78540957,贞娴光,女,15,地理科学类地理科学,新东方厨师学校,12481326919,haoni,2014,781
19400632,潘凡蕊,女,13,地质学类地质学,新东方厨师学校,88949271657,gqdyd,2017,74a
81369668,冯贞任,女,19,地球化学,杨振宁理学院,89268372292,hrswa,2009,aca
35404161,兰寒洁,女,15,网络工程,新东方培训学校,79507031831,dcvul,2019,37c
39158220,顾新雅,女,19,网络工程,挖掘机研究所,22756789606,gibwr,2008,354
46331486,瑞苗贵,女,5,电子信息工程,杨振宁理学院,83582264188,ofjfi,2015,493
11511019,陶荣华,女,2,光源与照明,挖掘机研究所,12172271527,fwcoh,2013,c62
72461379,妍乐桂,女,18,电气工程与自动化,新东方培训学校,38690416421,pmtpl,2013,426
36123673,可子方,男,18,自动化,新东方厨师学校,86633720348,slbpr,2010,98b
48174355,妹涛佳,男,19,电气工程与自动化,篮翔智能研究院,22983177824,pfyxf,2000,85a
60688331,婵元严,女,19,信息工程,新东方培训学校,24966908513,vvvpw,2006,423
50912378,荣岑永,女,9,信息工程,挖掘机研究所,52091863879,xbjmt,2008,c16
56435258,娥汪安,男,1,通信工程,杨振宁理学院,56596542594,jewnd,2004,9c9
70250960,亚廉贞,男,15,电子信息工程,中国科学院,68123160729,wgdfz,2015,644
88814074,颖美蓉,男,1,软件工程,李政道学院,54238934522,ekzfl,2000,ba8
20366457,冯尹任,女,1,电气工程及其自动化,新东方培训学校,23518507414,wriqr,2015,772
34371839,龙时严,男,18,地理信息系统,新东方培训学校,14474828927,sokkt,2006,45a
85475992,曹齐蓓,男,16,通信工程,杨振宁理学院,47587979903,dnpjh,2005,267
30360441,婵璧真,男,6,资源环境与城乡规划管理,杨振宁理学院,49101271015,lbleq,2006,b13
90019606,周姜佳,男,17,计算机科学与技术,李政道学院,47446620952,dagrw,2011,694
91821052,俊邵育,男,5,光源与照明,李政道学院,92189079412,flfgj,2005,c69
13079807,窦滢学,男,10,计算机科学与技术,中国科学院,89653984704,wusjb,2007,564
34347743,洁杰彭,男,15,网络工程,新东方厨师学校,32495793256,uftnu,2019,5b4
12625925,潘尤叶,女,6,光电信息工程,李政道学院,11633081591,elrca,2005,5a9
61075751,孙利爱,女,9,信息显示与光电技术,杨振宁理学院,31875072487,qoupx,2003,82a
94189004,冯莉明,男,7,地质学类地质学,李政道学院,66094982631,qosld,2006,7a3
39650834,章影毅,女,8,集成电路设计与集成系统,杨振宁理学院,16804146389,pwwrx,2013,bc8
21974643,星薛欣,女,6,计算机科学与技术,李政道学院,91164317501,jxmnr,2012,c24
81769231,昌姬美,女,11,集成电路设计与集成系统,杨振宁理学院,32422231259,mfzoj,2007,7ca
87936758,莲广萍,男,6,电气工程与自动化,新东方培训学校,23598812161,vxonk,2018,166
85547207,娣苏蒋,女,16,软件工程,挖掘机研究所,37327520184,ophna,2010,7a7
33809180,康萧郑,男,1,电子信息工程,篮翔智能研究院,63872526777,zsaeo,2014,b4b
37347361,莉娥岑,女,12,网络工程,新东方厨师学校,19641147827,zyrma,2018,bc6
26438897,星祁冯,女,10,地理信息系统,新东方培训学校,80857922338,dbxes,2001,a3c
65894597,袁芳梅,女,6,光源与照明,新东方厨师学校,89401637029,wqnqq,2009,18b
65331231,狄谢岚,男,12,天文学类天文学,中国科学院,56492398037,umnor,2020,b25
10304501,顾霭祁,女,12,生物医学工程,中国科学院,95177918020,jocja,2011,c94
15020247,陈尹傅,女,6,地质学类地质学,中国科学院,14539711975,qpjgg,2007,29a
62724854,尤邬元,女,16,计算机科学与技术,挖掘机研究所,65610923942,bipbz,2000,48c
68876050,义喻韩,男,1,光源与照明,新东方培训学校,23588651575,fcgsp,2020,181
23701099,彭发梅,女,6,地球化学,挖掘机研究所,87640771024,wqkah,2017,8c5
43094928,晶英柔,男,19,软件工程,新东方厨师学校,83056256595,ipysp,2002,64c
27592443,邵谢湛,女,12,天文学类天文学,李政道学院,34751976228,zrxxr,2015,252
72293867,柏翠钱,女,3,电气工程及其自动化,中国科学院,60069053245,dnmcj,2014,234
46035934,娣杰晶,男,17,网络工程,李政道学院,82895046921,fenza,2012,384
15660385,任米良,女,18,地理科学类地理科学,新东方厨师学校,42356842041,xoknq,2008,b95
10197804,韦才璐,女,9,自动化,中国科学院,73281804886,cwtzp,2006,b7c
74306252,育穆孔,男,1,集成电路设计与集成系统,篮翔智能研究院,57483268785,ccjnv,2003,b35
36447215,胜兴方,男,1,地理信息科学与技术,李政道学院,67022522867,zpgtg,2000,175
60443878,孔沈元,女,8,生物医学工程,新东方培训学校,46174941956,mgdfo,2018,527
73656318,露美汪,男,4,计算机科学与技术,李政道学院,27656625132,ktnmw,2002,923
36775903,章苏伟,女,7,光电信息工程,新东方厨师学校,53098044285,pioye,2019,462
32448054,施汤君,男,11,资源环境与城乡规划管理,新东方厨师学校,87272289364,zpomr,2020,921
44153186,秋卫仁,女,15,自动化,杨振宁理学院,35323719950,dsnpj,2007,352
12396357,褚荣史,男,15,电气工程及其自动化,新东方培训学校,69001107103,lugdz,2000,ca3
26759075,育姣贺,男,17,地质学类地质学,杨振宁理学院,49292740212,avayb,2020,19c
83782450,筠巧学,女,13,网络工程,篮翔智能研究院,37430972003,uhcek,2002,191
11451953,韦莉邬,男,14,计算机科学与技术,新东方培训学校,50978469274,vsfsb,2009,8a2
13765451,永康奚,男,4,自动化,李政道学院,42453428146,hdbeq,2006,5ca
29855762,莎华娴,女,10,影视艺术技术,中国科学院,27000383251,aomdy,2004,141
21951524,洁竹孟,男,4,资源环境与城乡规划管理,李政道学院,16632554010,uzvkt,2009,112
85073441,燕凤俞,男,11,电气工程与自动化,挖掘机研究所,61444207653,iubvd,2020,778
35816392,伍花鲍,女,19,信息工程,新东方培训学校,54221338513,gujwv,2000,a15
71704014,凤皮芳,女,1,地球化学,新东方厨师学校,74577525798,ggirv,2004,5b4
39449806,唐史清,男,11,地理科学类地理科学,挖掘机研究所,20154580416,kmfpm,2002,8bc
84316802,义章世,女,7,地球化学,杨振宁理学院,44668013480,valyj,2011,756
52323219,祥兰罗,男,16,地质学类地质学,篮翔智能研究院,49597697942,sjwtu,2003,2c2
16171047,酆兴霄,女,2,资源环境与城乡规划管理,中国科学院,71906532333,qttpz,2016,135
91169862,瑞凤华,女,7,电子信息工程,李政道学院,54477476007,ulvxh,2015,a65
31663935,荷秀荷,男,11,电气工程及其自动化,李政道学院,97400169760,veezo,2000,838
81772043,菊胜珍,男,17,计算机科学与技术,中国科学院,82782159543,vtgmx,2006,71c
68469486,荣仪华,女,18,电子信息工程,新东方培训学校,64307105615,yosee,2020,951
38677185,全毕国,女,6,地理科学类地理科学,李政道学院,88152561905,bxwhm,2009,975
24252007,丽昌瑞,男,10,影视艺术技术,新东方厨师学校,16348992545,garic,2007,658
93545333,傅常秦,男,6,信息显示与光电技术,挖掘机研究所,28267122894,oebli,2013,293
57049894,贞岑龙,女,3,信息显示与光电技术,中国科学院,30754108052,fkkjc,2014,b35
92674879,怡金朱,男,17,通信工程,杨振宁理学院,94711355654,yflst,2017,acc
13750502,宁军媛,女,2,网络工程,李政道学院,34023915358,hzwdm,2014,981
73625561,平葛燕,男,12,电气工程及其自动化,李政道学院,29238650925,kevpj,2014,642
28523175,凝毛才,女,3,电子科学与技术,新东方培训学校,62633053642,zaujx,2001,426
25289742,柳水影,女,8,地球化学,杨振宁理学院,92885113316,xxigy,2010,457
34622917,枝姚筠,男,4,天文学类天文学,李政道学院,72521045953,xqooz,2004,aab
89682972,琼常山,男,4,光电信息工程,篮翔智能研究院,18927904861,mizgy,2000,245
88548102,禹锦戚,女,9,网络工程,中国科学院,86239394655,soexj,2000,3cc
44656549,唐瑶嘉,男,5,集成电路设计与集成系统,杨振宁理学院,95327055608,mvtmq,2004,b52
60974189,力良发,女,4,计算机科学与技术,中国科学院,68137864912,reixp,2012,855
25194533,梦亚荣,男,12,天文学类天文学,中国科学院,81192903193,mxyov,2014,7b5
80329773,芸俞苏,女,15,电子科学与技术,李政道学院,32726677149,lwcpi,2003,89b
55177136,健中伊,女,15,电气工程及其自动化,中国科学院,17195377314,aapga,2002,75b
10394777,胜清晓,女,18,自动化,新东方培训学校,98338426924,bsdfv,2011,c41
88816050,娥尹马,女,16,天文学类天文学,李政道学院,74455248696,drrdq,2008,544
63375834,瑾康罗,男,7,软件工程,杨振宁理学院,51850963551,kucgf,2007,885
92850736,褚琳平,男,10,软件工程,李政道学院,74151170852,azebo,2001,75b
15235022,施秋珊,男,18,影视艺术技术,中国科学院,79713570073,fegps,2013,62c
96263660,韩海妹,女,10,地球化学,杨振宁理学院,20420519372,vsaws,2018,ab4
68980055,珍元彬,女,7,信息显示与光电技术,新东方培训学校,56248656165,nwgvk,2018,61c
68201014,芝汤伊,女,14,地理科学类地理科学,挖掘机研究所,97171117232,ytdzo,2009,ca2
56560871,佳韦霄,女,1,光源与照明,篮翔智能研究院,88767813640,ehith,2002,94a
32677143,玉蓉吕,女,8,地理信息系统,新东方厨师学校,75635906347,tuxpo,2009,923
82206090,力婵陶,女,3,地质学类地质学,新东方培训学校,37097983514,uxoru,2005,43c
67227634,张婉全,男,13,地理科学类地理科学,挖掘机研究所,12470122484,jqtws,2006,5b4
63808541,卜龙海,女,19,地球化学,杨振宁理学院,30536573392,rorgx,2020,388
68822317,霞陈月,男,14,地理信息系统,新东方厨师学校,74789752021,bvohz,2006,31b
11540514,蓉彬妍,女,8,信息显示与光电技术,新东方培训学校,75178360949,hzgpz,2017,ba4
40371745,郝毕莎,男,3,计算机科学与技术,新东方厨师学校,27743746010,irjax,2010,c14
92268601,春滕琦,男,3,电气工程及其自动化,新东方厨师学校,34455142337,rmsat,2002,577
34549288,强筠华,男,8,资源环境与城乡规划管理,新东方厨师学校,46032238479,wkjef,2004,923
28708631,彬姬光,女,3,地理信息科学与技术,中国科学院,13466184063,bmhrw,2000,c96
59757311,元吴平,女,14,生物医学工程,新东方培训学校,29415801803,uijtm,2006,824
87626941,鲍秀艳,男,6,电子信息工程,新东方培训学校,65703333396,grilb,2002,b44
34727568,毅费袁,男,5,自动化,李政道学院,30840910955,xlhvs,2016,831
34896356,环露顺,男,7,地球化学,篮翔智能研究院,97960456522,cbjhl,2019,1ca
57578062,王妍芳,女,15,计算机科学与技术,新东方培训学校,32338455307,sfbwq,2007,244
56984428,妹锦成,女,16,通信工程,中国科学院,21993274313,vvvye,2016,54c
67014266,蒋齐春,男,11,天文学类天文学,新东方厨师学校,22317927845,zojrm,2020,a94
51027600,可玲全,男,16,计算机科学与技术,新东方厨师学校,21542117165,zetfk,2015,8b6
93268568,丽方伟,女,10,影视艺术技术,挖掘机研究所,30871773434,sknnv,2006,2a3
23120367,时芬生,男,9,电气工程与自动化,杨振宁理学院,58464361714,nrzjo,2020,825
34386325,琦中罗,女,12,集成电路设计与集成系统,挖掘机研究所,77088559552,ilnlr,2016,c31
94344361,郝荷秋,男,8,电气工程及其自动化,中国科学院,67470952011,gkapa,2015,a89
25288519,璐姣天,女,3,集成电路设计与集成系统,篮翔智能研究院,17965783464,aurun,2006,369
34504284,李水欣,女,16,电子信息工程,新东方厨师学校,96412507330,grcdt,2017,a63
82830073,琳方珠,女,9,电子信息工程,挖掘机研究所,82510989239,hwncl,2009,b48
73831559,雪施仁,男,1,通信工程,杨振宁理学院,45414803023,nyfdt,2007,6c7
63894053,戚雪梅,女,14,计算机科学与技术,新东方培训学校,52152509694,cnfle,2003,724
24299850,志健可,男,16,地球化学,新东方厨师学校,17876700038,ymaqz,2018,421
75025435,酆菲瑞,女,7,电子信息工程,新东方厨师学校,28181615843,qnpnz,2012,591
87046845,爱龙静,男,11,集成电路设计与集成系统,新东方厨师学校,13102967833,rhhys,2017,423
23999269,慧筠荔,男,16,影视艺术技术,篮翔智能研究院,65452363133,kgtma,2008,b3a
59851546,慧婵陈,女,9,信息显示与光电技术,挖掘机研究所,29761484482,jaums,2001,262
14279978,喻廉娜,女,6,地球化学,篮翔智能研究院,71486332488,wxsyy,2013,715
37271824,黄娟清,女,15,信息工程,挖掘机研究所,95503045875,zrrmh,2005,773
99039850,钱毛丹,女,14,资源环境与城乡规划管理,篮翔智能研究院,38501631970,vdttf,2002,b45
46870195,姬云宜,男,17,计算机科学与技术,篮翔智能研究院,74645805213,hjzxa,2006,187
95279108,嘉平秀,女,18,信息显示与光电技术,新东方厨师学校,21018397375,bqsqq,2013,4a7
29800413,蒋珠珍,女,10,自动化,中国科学院,33287444949,askbc,2018,713
31525197,义莎赵,男,1,光电信息工程,中国科学院,93897480026,xqjir,2012,83b
77394583,沈谢志,男,14,软件工程,新东方培训学校,61305001795,fvtcz,2001,65c
67651433,袁英芝,女,8,自动化,杨振宁理学院,23949601719,gympt,2019,974
59472719,皮珍梅,男,16,网络工程,篮翔智能研究院,17653826621,omiio,2017,19c
11547354,岩蕊雪,男,5,影视艺术技术,中国科学院,44043712845,wfcnw,2016,332
42239262,方安乐,男,14,电子信息工程,李政道学院,71844629833,jvioj,2017,51b
50305655,谢祥时,男,3,地球化学,挖掘机研究所,30864748325,ovisz,2019,c85
67133825,军马云,男,2,电子科学与技术,新东方厨师学校,97500394147,qimdd,2002,674
49107311,茜达陈,女,9,地质学类地质学,篮翔智能研究院,52592142837,iwpuc,2010,b88
19141796,薇淑顺,女,18,电子科学与技术,新东方厨师学校,46397874663,xffcc,2005,ab9
41876929,宁时丹,男,15,信息工程,新东方厨师学校,89417957267,bucsj,2005,3a6
46643443,珠桂凝,男,9,影视艺术技术,新东方厨师学校,36849412305,nnspn,2018,761
97534091,滕枫寒,男,11,电子信息工程,篮翔智能研究院,89251632105,fozsj,2012,a56
22624894,莺志燕,女,18,影视艺术技术,李政道学院,79337005205,sogsd,2009,a72
45184522,尹清勇,女,5,影视艺术技术,挖掘机研究所,92094286735,yvwea,2011,c77
35149962,香荣爱,女,4,软件工程,李政道学院,47368126184,pezir,2006,926
55602076,影生姬,男,10,电子科学与技术,杨振宁理学院,80146488042,dfsxh,2007,ac1
18430865,美露荣,女,16,生物医学工程,新东方培训学校,26632717468,mwktx,2001,282
38474560,新倪茜,女,7,地质学类地质学,新东方培训学校,75293173589,ftnis,2013,768
31122082,花史姜,男,13,网络工程,中国科学院,46860901029,tafvl,2017,523
62476098,婉芳滢,女,13,电子信息工程,新东方培训学校,24957294527,mofyg,2017,ac9
74002107,凤秦瑶,女,12,集成电路设计与集成系统,挖掘机研究所,18014388127,kknwj,2006,6b7
97234050,静凝莉,女,12,光源与照明,杨振宁理学院,92220849215,keaja,2009,61b
81678513,燕勇荔,男,1,通信工程,篮翔智能研究院,84525945460,larud,2017,ba9
71818501,晶文张,女,4,光源与照明,李政道学院,16376326241,yuwmb,2002,b68
35127103,良欣毕,男,11,集成电路设计与集成系统,新东方培训学校,22669363477,xcjjc,2017,4a4
97673452,花志东,女,2,影视艺术技术,篮翔智能研究院,24882395302,rofln,2000,637
43548248,真霞荔,女,5,地理信息系统,新东方培训学校,37311806540,smkir,2008,bb5
83727419,何于茜,女,10,信息显示与光电技术,杨振宁理学院,30839513759,vpixp,2005,c8b
57567960,傅欣霭,女,18,生物医学工程,中国科学院,93945036137,wzgnn,2002,857
80665218,曹娜萍,女,6,网络工程,篮翔智能研究院,80708574915,gnrql,2018,752
27310468,殷昌卞,男,9,地理信息科学与技术,篮翔智能研究院,28762488549,mjhec,2003,639
25389619,力郑琦,男,15,电子科学与技术,挖掘机研究所,45881595355,jllrz,2000,737
24598720,元媛欢,女,4,信息显示与光电技术,李政道学院,83353284615,bakub,2007,c96
41852146,寒米杨,女,11,资源环境与城乡规划管理,篮翔智能研究院,39460827283,olvzq,2009,b72
73960382,力信波,男,5,自动化,李政道学院,61824476774,ungjt,2015,c96
68101141,枝梅莎,女,12,电子信息工程,李政道学院,56588649029,blrxd,2002,553
56693767,涛蓉良,男,4,计算机科学与技术,挖掘机研究所,97538868019,gpdvx,2017,123
75745931,施傅汤,男,8,集成电路设计与集成系统,杨振宁理学院,86075188326,rdtol,2004,445
76676065,昌晶邵,男,8,地理信息系统,挖掘机研究所,33423952440,peswi,2000,c15
70321469,尹陶水,女,18,自动化,杨振宁理学院,62327299746,mrezt,2011,b6b
27371643,菊贺岑,男,17,通信工程,新东方培训学校,32035020838,rjmzp,2019,4c9
45014597,芝纨梦,女,19,电子信息工程,杨振宁理学院,58393967031,swdrn,2017,132
52656159,萍红贺,男,18,信息显示与光电技术,挖掘机研究所,75569968992,syiag,2016,c69
67617398,奚露惠,女,18,电气工程及其自动化,中国科学院,66174013575,hivqj,2012,bb3
96652635,寒雅子,男,1,网络工程,杨振宁理学院,90229786721,wmnxt,2006,a39
76497564,舒东陈,男,14,影视艺术技术,新东方厨师学校,22947083054,sorge,2017,a17
75904613,成生黛,女,1,影视艺术技术,新东方厨师学校,50417464591,otxle,2001,7bc
44924511,茂娴莺,男,4,软件工程,挖掘机研究所,51706557549,iagwd,2014,551
80458505,余婷薇,男,19,信息工程,挖掘机研究所,59214193001,vbrao,2013,a55
78854858,荷杰戚,男,2,集成电路设计与集成系统,李政道学院,57995375357,uygpu,2009,ca3
52558838,清丹山,男,14,地球化学,中国科学院,85830366616,iomre,2019,aab
78245354,云仁费,女,15,地理信息系统,李政道学院,30740987199,ghgfq,2013,3bc
57677978,美芸费,女,14,电子科学与技术,挖掘机研究所,59002499660,eolay,2001,437
96567791,苑璧姣,女,14,电子信息工程,挖掘机研究所,67805770051,shpsg,2000,115
63175315,苗亚云,女,8,地球化学,李政道学院,30240484752,qmzrk,2016,63b
86117732,辉姚娴,女,7,软件工程,杨振宁理学院,39540769827,rxncr,2007,c31
52423255,穆傅桂,男,6,电气工程与自动化,篮翔智能研究院,12249640524,yfock,2008,a2c
64520967,璐莺皮,女,12,地球化学,新东方厨师学校,28776410967,vszzn,2007,a13
65766150,环山水,男,17,电气工程及其自动化,中国科学院,58535499195,hofkk,2001,558
26415034,良青湛,男,6,网络工程,李政道学院,73371344454,evkub,2010,553
49837791,强陈苑,男,17,计算机科学与技术,篮翔智能研究院,31850910839,hwkpb,2012,c39
27231563,秀茜毅,女,9,地质学类地质学,李政道学院,90075921810,gcrjq,2001,69c
23997753,贵王卞,男,7,电子信息工程,李政道学院,21026633171,fawbi,2016,154
81500539,丹珠元,女,19,电子科学与技术,李政道学院,74351332878,dhzbd,2004,313
68109153,乐许凤,男,7,自动化,篮翔智能研究院,44606918084,hprsw,2001,abc
14461655,妍怡学,女,10,地质学类地质学,李政道学院,16431408028,hvejw,2018,244
61520926,康卞全,男,10,地理信息系统,中国科学院,90106786064,fuxwl,2013,626
10211079,瑾玲华,男,11,光电信息工程,李政道学院,92653677917,uwkce,2019,a92
56041751,苗巧君,女,10,电气工程及其自动化,新东方培训学校,48771212432,tumtz,2017,7aa
71494429,莲勇韦,女,14,生物医学工程,李政道学院,40397862672,fibum,2006,811
91397583,才国王,女,17,网络工程,李政道学院,17435857983,scwed,2000,c34
29107885,娣张亚,男,3,信息工程,新东方培训学校,67452349964,mxxvn,2017,6c3
20580733,华吕东,女,14,电子科学与技术,新东方厨师学校,65505112543,hpijl,2001,352
73540645,娜爱永,女,7,计算机科学与技术,新东方培训学校,67263830433,kgeat,2015,874
82690487,鲁利胜,男,15,通信工程,中国科学院,95273486917,lxlbx,2016,88a
64553454,贵彬竹,女,8,通信工程,新东方培训学校,77750291094,juenl,2006,434
63297585,毅杰周,女,1,电气工程与自动化,杨振宁理学院,62337282868,ucsdx,2011,629
28884261,秀枫素,女,16,计算机科学与技术,杨振宁理学院,85748333625,orboj,2000,8b7
62122096,峰洁韩,女,6,地理科学类地理科学,新东方厨师学校,82207963031,zamak,2013,391
59940311,中真顺,男,19,通信工程,篮翔智能研究院,93127079384,swhje,2014,433
69754411,勇毕韦,女,5,软件工程,挖掘机研究所,42326989631,rnpux,2017,956
31894249,思邵姬,男,7,电气工程与自动化,新东方厨师学校,39891704625,zukin,2020,771
35798539,吕蓉顾,男,17,天文学类天文学,李政道学院,27067796586,elpyq,2010,992
98888357,奚朱珊,女,18,光源与照明,杨振宁理学院,53205863583,dgwnt,2020,177
60736302,璧才妹,男,1,天文学类天文学,李政道学院,99328423824,ysdqn,2020,2b5
12216284,涛安滢,女,16,地球化学,新东方培训学校,29795648184,zdoth,2005,544
56715235,蕊谢唐,男,10,光电信息工程,挖掘机研究所,98303005404,bhitu,2020,236
86770011,窦茜眉,女,17,计算机科学与技术,李政道学院,31742493648,hmxsb,2005,ac6
89498282,荣淑勇,男,9,地质学类地质学,挖掘机研究所,38547737165,xugwa,2016,994
82327662,峰窦马,女,18,软件工程,新东方厨师学校,50465839744,mcali,2006,b25
17245295,卫香嘉,女,17,网络工程,李政道学院,89786320730,ftrlu,2004,122
42384497,欢妹伍,女,5,电子科学与技术,杨振宁理学院,22572951007,xeeyk,2006,717
18402479,涛云辉,女,19,自动化,篮翔智能研究院,63874336464,mbqsd,2008,1bb
86896650,婵霄仁,女,15,信息工程,中国科学院,69061769469,ffryi,2002,c62
26107293,方茂贵,男,14,软件工程,新东方厨师学校,95163543402,hzqmz,2007,781
69473328,明臧嘉,女,1,信息工程,新东方厨师学校,55760531453,lxoca,2016,bb9
55207132,晓姜薛,男,18,地质学类地质学,中国科学院,78032233443,trupd,2013,493
11378485,和君伊,男,6,信息工程,中国科学院,45759550451,uaoec,2011,544
19271619,全璧郑,女,18,电子信息工程,挖掘机研究所,81830645064,xfrqf,2016,7a8
58995197,宁毅陶,女,15,生物医学工程,新东方培训学校,35009164747,ylhlp,2008,35b
31375268,嘉花纨,男,8,资源环境与城乡规划管理,杨振宁理学院,11671770891,lantg,2006,294
56387955,倪新春,男,19,地理科学类地理科学,杨振宁理学院,48682490869,agpko,2017,318
60335307,菁艳葛,男,6,电气工程及其自动化,中国科学院,97242850367,hiecd,2020,1ca
87449724,于袁永,男,2,光源与照明,新东方培训学校,37276478635,klbnf,2015,531
18380806,卞霄嘉,女,6,软件工程,李政道学院,59351650073,hsrxd,2002,a79
91425638,彭君伍,女,18,计算机科学与技术,挖掘机研究所,92589898226,gfsap,2010,85b
69502025,倩志光,女,14,软件工程,新东方厨师学校,13551895907,twqtw,2007,796
84556345,荣梅纨,女,13,生物医学工程,李政道学院,29337281903,ngfmd,2016,711
73795528,俊锦娣,女,14,电子信息工程,李政道学院,78514673860,bxvgr,2000,366
31070002,费秋露,女,5,资源环境与城乡规划管理,新东方厨师学校,58769187749,buvgc,2002,2ba
46333078,米茂璐,男,17,电气工程及其自动化,中国科学院,50663017492,ehgss,2009,774
63224575,乐花芳,男,4,通信工程,杨振宁理学院,75226617923,sebtu,2012,ba2
48345338,尹米琦,女,7,自动化,新东方厨师学校,46219703083,zbvqz,2006,a3c
69183961,嘉君艳,女,11,地理信息科学与技术,李政道学院,79077373265,rrvdy,2016,1c2
49878526,仁冯康,男,1,计算机科学与技术,李政道学院,80552486693,hxbby,2018,953
60589449,玉韦曹,男,9,光电信息工程,新东方厨师学校,97131182629,fnzbf,2009,433
48570398,育郝琦,女,10,天文学类天文学,挖掘机研究所,64512857577,imllz,2006,48a
19926165,柏菲子,男,11,自动化,篮翔智能研究院,26922463356,cpmuo,2001,48b
95075011,仁妍雁,男,12,地球化学,杨振宁理学院,71219750235,kivax,2013,bb2
22938442,尹袁苑,女,16,地理科学类地理科学,李政道学院,11611371618,mbjgv,2013,6a6
75540863,杰傅桂,女,1,电子科学与技术,新东方培训学校,41318373723,wjjeh,2006,7cc
15312233,乐莲妍,男,12,资源环境与城乡规划管理,中国科学院,55493288503,xrono,2004,24a
75157165,福康月,男,11,电气工程及其自动化,新东方培训学校,27870272356,gnfov,2006,5a5
60890833,倪永娣,男,13,自动化,新东方培训学校,60657923608,vlaog,2012,799
41014940,霄婷丹,男,17,地理信息科学与技术,中国科学院,75497325329,tzbkj,2009,294
75162652,海清娥,女,12,计算机科学与技术,新东方厨师学校,46329202097,olwqw,2015,b9c
65525583,柏芸义,男,1,计算机科学与技术,篮翔智能研究院,55160593430,fwcys,2012,25c
46787323,文辉慧,女,6,地理信息系统,挖掘机研究所,66948688925,gvxon,2011,147
85011835,发欣中,女,4,信息显示与光电技术,新东方厨师学校,99142160464,kmxmc,2001,b9b
81222504,达妍傅,男,9,电子信息工程,挖掘机研究所,52298038007,rhfbe,2007,5b8
28730094,良郎爱,男,13,生物医学工程,杨振宁理学院,64566899930,dffyw,2002,552
