stu_num,name,pos,clasroom,week,day,time
86797789,mxgex,y,929,1,1,3
86797789,zjlzk,w,663,1,1,2
86797789,wrhze,l,435,1,1,1
86797789,rczxh,z,977,1,0,1
86797789,fljxl,a,185,0,6,5
86797789,lhkys,j,281,0,3,5
86797789,jyplj,e,654,0,5,2
86797789,gpbzo,b,747,0,2,4
86797789,rzekl,v,567,0,1,4
86797789,jibkn,b,212,0,0,2
45141465,eiuou,o,911,1,5,4
45141465,cpcir,j,919,1,3,5
45141465,mzbcv,x,658,1,3,4
45141465,mmjqq,u,533,1,5,1
45141465,xlusa,c,533,1,4,1
45141465,tjmgp,l,895,1,0,4
45141465,ngubi,j,189,1,0,3
45141465,pkskf,b,884,1,0,1
45141465,skhrl,f,330,1,0,0
45141465,eqrlx,b,154,0,6,5
45141465,rhsyz,n,139,0,5,4
45141465,udqwa,f,548,0,4,4
45141465,jbfyb,b,539,0,0,5
45141465,xlurg,j,227,0,1,3
45141465,gqrta,l,472,0,0,3
45141465,fvvsf,y,531,0,0,2
45141465,ynubk,w,240,0,0,0
86396373,ncvsk,u,441,1,6,0
86396373,gwbba,n,952,1,3,2
86396373,pelsz,y,230,1,0,4
86396373,funxb,c,331,1,1,2
86396373,tkpnd,n,764,1,2,0
86396373,eczrg,p,564,1,0,1
86396373,xqinq,l,674,1,0,0
86396373,rbesm,y,551,0,6,5
86396373,bsrcf,n,393,0,6,3
86396373,newdq,k,869,0,6,2
86396373,ltnbo,l,679,0,1,5
86396373,qiurs,f,290,0,1,4
86396373,juuvi,a,245,0,3,1
86396373,mzuij,y,595,0,2,1
72840658,irzez,z,932,1,6,4
72840658,thgni,b,112,1,4,5
72840658,bnjqp,m,825,1,4,4
72840658,uwqbs,a,440,1,3,3
72840658,xyubg,a,226,1,3,2
72840658,xaobv,j,918,1,4,0
72840658,kbkok,s,249,1,2,1
72840658,klutp,w,591,1,0,0
72840658,wogyi,z,681,0,6,5
72840658,fmsgq,l,949,0,6,4
72840658,siaph,e,515,0,4,4
72840658,yaavt,k,985,0,6,0
72840658,fymta,k,847,0,5,0
72840658,ukykc,n,338,0,2,2
72840658,ahmnh,g,220,0,2,1
72840658,xjnax,d,336,0,0,2
72840658,qsgku,k,841,0,1,0
22148563,riviw,g,435,1,5,5
22148563,vhwbi,s,577,1,4,5
22148563,kztpx,l,171,1,5,2
22148563,jfpbn,t,673,1,5,1
22148563,wmbcr,n,773,1,0,5
22148563,qllsc,r,701,1,4,0
22148563,bahpr,s,123,1,1,2
22148563,fwtlx,e,195,1,0,1
22148563,sbyoz,k,160,0,2,5
22148563,hkquc,j,775,0,2,4
22148563,hypvw,p,427,0,0,5
22148563,wgngd,f,983,0,4,0
22148563,vwjzn,d,201,0,2,0
22148563,swdds,j,103,0,1,0
57716178,rkhmk,k,110,1,6,3
57716178,zwmsv,o,466,1,6,2
57716178,pogks,e,619,1,5,1
57716178,xwgyj,i,417,1,3,2
57716178,ueffy,q,901,1,3,1
57716178,puphr,u,734,1,1,1
57716178,wdavl,h,855,1,1,0
57716178,fnyud,g,880,0,4,5
57716178,xyfiv,z,421,0,5,3
57716178,nnofy,m,725,0,2,5
57716178,vyycz,y,131,0,2,4
57716178,hegtb,n,663,0,0,5
57716178,vxojg,x,284,0,0,4
57716178,zvypg,k,736,0,0,3
57716178,zpizs,j,999,0,1,1
12570061,bqqij,e,606,1,6,5
12570061,zwtgh,s,611,1,5,4
12570061,pbqng,j,163,1,4,4
12570061,kjwud,i,264,1,3,3
12570061,rsmag,m,813,1,1,4
12570061,ihvbh,e,497,1,0,3
12570061,brvlc,s,675,1,0,0
12570061,ehupl,w,545,0,6,4
12570061,hcycy,v,432,0,5,4
12570061,wlnjf,z,350,0,3,5
12570061,dicyv,l,338,0,3,3
12570061,lutwt,g,917,0,3,2
12570061,onebc,q,330,0,2,1
12570061,shfkb,w,381,0,0,2
12570061,djecf,j,632,0,0,1
62989772,lnxcw,v,833,1,6,3
62989772,rukhv,e,860,1,6,2
62989772,lhyxo,c,133,1,2,5
62989772,dfojk,h,777,1,3,3
62989772,hizli,l,815,1,4,1
62989772,dxwmh,q,986,1,0,4
62989772,yybtv,l,818,1,2,0
62989772,spymg,x,945,1,0,1
62989772,lbuvl,e,476,0,5,5
62989772,wmiza,s,981,0,3,5
62989772,gjtmi,u,133,0,2,5
62989772,nryzl,x,997,0,2,4
62989772,abffy,e,878,0,0,5
62989772,ddwpb,m,814,0,0,4
62989772,anvox,y,948,0,0,3
62989772,ufata,d,896,0,0,2
87324107,jhzzv,n,707,1,4,5
87324107,zxbmn,q,716,1,4,4
87324107,yybjn,y,866,1,3,4
87324107,mxngb,t,972,1,5,1
87324107,ncccn,w,715,1,3,2
87324107,ucuml,s,615,1,2,2
87324107,tkhtp,q,355,1,0,3
87324107,stjfl,m,965,1,1,1
87324107,kveud,n,896,0,6,3
87324107,fuujr,s,408,0,5,3
87324107,mvmxm,x,752,0,4,3
87324107,szokx,j,310,0,4,2
87324107,zgish,k,286,0,2,3
87324107,aelwg,v,402,0,0,4
87324107,ztbgv,t,541,0,2,0
68406730,kqtaa,x,304,1,6,5
68406730,cvbvv,q,864,1,5,5
68406730,moork,w,784,1,4,5
68406730,nmnqy,o,456,1,4,4
68406730,zpoot,g,124,1,4,3
68406730,xkbex,o,492,1,4,2
68406730,otytm,m,907,1,2,3
68406730,vvwij,u,518,1,2,2
68406730,tgxdl,b,914,1,1,2
68406730,oicfu,i,538,1,1,0
68406730,ceval,o,507,0,6,5
68406730,lvmkd,o,869,0,6,4
68406730,klrcy,h,859,0,4,4
68406730,zwsgk,y,203,0,5,2
68406730,etmxc,q,900,0,6,0
68406730,kavqz,t,595,0,1,4
68406730,uovjb,y,890,0,3,1
68406730,fkqpp,n,632,0,0,2
74878408,fhdev,i,506,1,6,5
74878408,ldpwj,f,232,1,4,4
74878408,bgxln,s,359,1,3,4
74878408,stapl,o,647,1,1,5
74878408,lqsnp,o,123,1,5,0
74878408,xxyll,h,786,1,4,0
74878408,ajzkh,y,337,1,2,0
74878408,mvdhk,h,329,1,1,0
74878408,mfgkp,y,880,1,0,0
74878408,xipjn,a,148,0,6,3
74878408,dyuag,r,710,0,6,2
74878408,kemkr,s,307,0,6,1
74878408,kdikz,z,259,0,3,3
74878408,orfkv,h,353,0,2,2
74878408,tpmpd,a,299,0,1,2
74878408,bkici,d,703,0,2,0
74878408,rbodb,l,989,0,1,0
74878408,fqlyi,a,451,0,0,0
41735622,itlsd,h,693,1,6,4
41735622,nhqdm,m,228,1,4,4
41735622,nryic,a,674,1,6,1
41735622,ibxcv,h,980,1,2,3
41735622,fyugs,m,633,1,2,2
41735622,abgfi,r,358,1,0,3
41735622,klbdx,f,397,1,2,0
41735622,zimsf,x,427,1,0,0
41735622,jegnw,r,684,0,6,5
41735622,mxmpj,o,184,0,5,4
41735622,mjdkz,c,320,0,4,3
41735622,edlzr,v,390,0,5,1
41735622,sreci,s,840,0,0,5
41735622,joctj,f,522,0,2,2
41735622,awjoy,n,719,0,0,1
17114566,qgwrt,f,125,1,6,4
17114566,utfdv,u,713,1,4,4
17114566,ukfgx,z,690,1,6,0
17114566,mhcgi,w,881,1,5,0
17114566,ibulh,l,704,1,4,0
17114566,lfbwz,r,199,1,1,2
17114566,rmgxp,d,516,1,0,2
17114566,xgoce,z,283,1,1,0
17114566,nenyo,a,941,0,6,4
17114566,oschj,p,751,0,5,4
17114566,iawap,d,400,0,3,5
17114566,pvobi,q,255,0,2,5
17114566,dxcze,n,524,0,2,3
17114566,mpjcv,e,984,0,2,2
17114566,jiqdg,y,941,0,0,3
17114566,bhpla,o,271,0,0,1
60794309,rtufd,d,678,1,3,5
60794309,pjzpz,z,617,1,6,1
60794309,sstbb,g,470,1,3,3
60794309,padrf,e,642,1,4,1
60794309,lpsto,w,703,1,0,4
60794309,hncba,b,385,1,2,1
60794309,yclbk,y,707,0,6,3
60794309,lhyzt,e,992,0,6,2
60794309,lwiir,p,447,0,2,5
60794309,rgaan,j,316,0,6,0
60794309,jqtya,h,333,0,5,0
60794309,buyvb,x,939,0,3,0
60794309,pubrl,d,348,0,2,0
60794309,asywt,l,893,0,0,1
75365828,yncli,n,858,1,6,2
75365828,kbdfu,a,282,1,4,3
75365828,yowhb,w,529,1,3,3
75365828,ekohy,b,768,1,2,2
75365828,bgern,a,117,1,1,2
75365828,bgjes,i,931,1,0,2
75365828,ynfju,o,397,0,6,3
75365828,hwkle,h,288,0,5,3
75365828,wzmxb,f,277,0,5,2
75365828,inkcx,m,240,0,4,2
75365828,eswfr,d,233,0,4,1
75365828,kuvid,c,581,0,0,4
75365828,vsftj,v,710,0,2,0
97045953,odnxi,t,987,1,5,5
97045953,zdffe,b,729,1,5,4
97045953,guhdx,t,314,1,6,2
97045953,euzxh,m,460,1,6,1
97045953,oigtl,n,229,1,4,2
97045953,uzler,p,577,1,4,1
97045953,fnmpw,u,359,1,2,2
97045953,ossea,b,464,1,3,0
97045953,hjxdh,m,970,1,1,1
97045953,vkmbw,k,199,0,6,5
97045953,edqzz,y,209,0,6,4
97045953,tuwze,g,548,0,4,5
97045953,ycgwm,p,322,0,6,1
97045953,gyqyz,h,939,0,6,0
97045953,kfgre,f,172,0,4,0
97045953,addxd,d,875,0,2,1
97045953,ufiky,h,793,0,0,2
70479285,ryhbx,y,504,1,6,5
70479285,trpar,x,190,1,6,2
70479285,rpbgb,k,942,1,2,5
70479285,ssaio,f,922,1,2,4
70479285,yhwtj,i,728,1,1,4
70479285,hlbnm,b,885,1,0,4
70479285,ihzkn,l,414,1,2,0
70479285,bcuhc,y,128,0,6,4
70479285,rzkvm,u,420,0,3,5
70479285,wutin,b,124,0,3,4
70479285,dzjia,p,133,0,5,1
70479285,nofod,f,909,0,0,5
70479285,elvgq,r,371,0,3,0
70479285,elooc,j,619,0,0,1
75939254,sxiye,y,282,1,6,4
75939254,ckbci,y,734,1,4,5
75939254,vxtjp,u,397,1,1,5
75939254,qyodq,g,322,1,3,2
75939254,wwdsw,a,889,1,1,3
75939254,etymr,m,454,1,1,1
75939254,ooide,b,951,1,1,0
75939254,daqqx,r,540,1,0,0
75939254,mkbjh,f,616,0,6,5
75939254,ftvvj,q,774,0,6,4
75939254,zuolf,t,726,0,4,3
75939254,yhlqr,k,114,0,6,0
75939254,zgopl,q,828,0,5,0
75939254,ibxte,j,517,0,0,4
75939254,wrqmx,g,729,0,3,0
75939254,xphlx,v,802,0,0,1
75939254,fhprb,b,338,0,0,0
53480884,ypfen,b,421,1,6,4
53480884,syfzx,v,598,1,4,4
53480884,pzrwr,k,592,1,6,0
53480884,pttkh,t,331,1,2,3
53480884,rkuro,i,701,1,3,0
53480884,qspag,v,733,1,0,0
53480884,ppull,q,710,0,5,5
53480884,xmefn,t,891,0,5,4
53480884,gzkfx,c,729,0,3,5
53480884,wdvuu,j,538,0,6,1
53480884,ndqtj,d,505,0,1,5
53480884,zzoyr,p,919,0,1,4
53480884,fhxwx,k,765,0,0,4
53480884,pgbzg,x,114,0,2,1
53480884,kvwqb,u,124,0,1,1
75849140,euywo,y,528,1,5,5
75849140,kxels,s,708,1,5,4
75849140,aysnz,d,754,1,2,5
75849140,bolwq,b,718,1,6,0
75849140,gjscr,u,747,1,3,2
75849140,pxaez,i,629,1,1,3
75849140,pjvez,b,453,1,3,0
75849140,rfujz,l,176,1,1,1
75849140,cyzuf,w,312,1,0,1
75849140,crllx,t,987,0,6,5
75849140,czugt,r,342,0,6,4
75849140,lavkv,z,350,0,4,4
75849140,tagbb,n,921,0,2,5
75849140,ifqfe,d,185,0,6,0
75849140,veutn,g,588,0,2,3
75849140,eloki,b,259,0,1,3
75849140,egajz,z,308,0,0,1
88386993,brgxt,j,915,1,5,3
88386993,kmqmd,h,971,1,4,2
88386993,ysajn,m,320,1,4,1
88386993,hiuwi,n,503,1,2,2
88386993,ifudi,e,115,1,1,2
88386993,bfczp,u,873,1,2,0
88386993,axdtq,j,448,1,1,0
88386993,rdzsi,y,911,1,0,0
88386993,prlye,l,791,0,4,4
88386993,fchng,z,453,0,4,3
88386993,myltl,g,198,0,1,5
88386993,dwqhj,m,515,0,3,2
88386993,zwodj,r,199,0,4,0
88386993,qkuwe,f,762,0,3,0
88386993,hmdhj,b,836,0,0,2
22394288,vddnj,i,883,1,6,3
22394288,iwpav,t,764,1,2,3
22394288,ltdns,z,453,1,1,3
22394288,zlyzh,b,957,1,1,2
22394288,czxrh,m,101,1,0,2
22394288,fatni,w,582,1,1,0
22394288,svjoj,t,976,1,0,0
22394288,ztjna,n,637,0,5,5
22394288,xlaxp,f,251,0,6,3
22394288,qnwhb,g,339,0,6,2
22394288,vhoxg,a,592,0,4,3
22394288,kybrp,y,608,0,3,3
22394288,fxxxq,t,975,0,5,0
22394288,nfjmk,l,181,0,0,4
22394288,avmju,w,850,0,2,1
22394288,erqhv,m,191,0,1,0
49905069,prqia,i,181,1,5,5
49905069,sozvk,n,897,1,6,3
49905069,xqeoz,w,864,1,3,5
49905069,kvrvk,g,160,1,2,5
49905069,csgnu,n,794,1,3,3
49905069,xncvp,q,100,1,0,4
49905069,kaukr,l,507,1,0,1
49905069,fesqo,p,411,0,6,4
49905069,hjevv,v,136,0,5,4
49905069,mmdlv,m,535,0,5,3
49905069,aeyhh,f,547,0,2,5
49905069,zyplt,r,557,0,5,0
49905069,orskr,r,704,0,3,1
49905069,dfzlz,g,200,0,3,0
49905069,pvkgb,b,256,0,2,0
49905069,rsood,a,996,0,1,0
73928108,tdyrh,a,599,1,6,3
73928108,gobsd,z,122,1,4,4
73928108,efpgt,u,410,1,5,2
73928108,ikzty,f,633,1,5,1
73928108,sagxa,r,631,1,0,5
73928108,bisjy,e,712,1,0,4
73928108,yuefo,t,107,1,0,3
73928108,qrggx,y,466,1,0,2
73928108,ssiew,b,755,1,0,1
73928108,uxemy,g,698,0,6,3
73928108,frgah,t,631,0,3,4
73928108,lpihr,z,472,0,4,2
73928108,fodcp,t,146,0,2,3
73928108,lkkoa,j,515,0,3,1
57130411,jxxyy,w,364,1,4,5
57130411,nwqdp,s,966,1,6,2
57130411,rsspd,o,513,1,3,4
57130411,ixerj,h,553,1,4,2
57130411,qprzj,q,240,1,5,0
57130411,eaxvf,w,922,1,2,2
57130411,jsilp,i,872,1,0,2
57130411,jwrxq,z,187,1,1,0
57130411,xcujj,c,691,0,5,5
57130411,odwas,v,398,0,6,3
57130411,srsav,f,865,0,3,5
57130411,fztkv,l,723,0,3,3
57130411,fboyk,b,763,0,2,3
57130411,jcjkt,w,156,0,3,1
57130411,kmvdj,j,121,0,2,1
57130411,yejha,e,486,0,1,1
57130411,nrvyl,c,369,0,0,1
57130411,lpxly,m,711,0,0,0
19611047,ubbqd,c,948,1,6,4
19611047,zhrzg,y,691,1,4,5
19611047,ilbhl,d,821,1,4,4
19611047,kmnqd,u,289,1,4,3
19611047,imosg,x,534,1,6,0
19611047,chjdk,d,810,1,3,2
19611047,ygchy,d,949,1,4,0
19611047,ogdum,d,427,1,0,3
19611047,qtsdl,x,189,1,0,2
19611047,juqgt,j,996,0,6,4
19611047,cmohg,e,102,0,6,2
19611047,xtxtz,o,427,0,1,5
19611047,iqafl,h,214,0,4,1
19611047,ecvmf,w,836,0,2,2
19611047,movzf,d,132,0,2,1
19611047,llucw,v,709,0,0,2
19611047,lacyc,a,707,0,0,1
44080545,ccejz,y,733,1,6,5
44080545,hatyk,s,350,1,5,3
44080545,tghzr,v,145,1,3,4
44080545,wumop,a,837,1,6,0
44080545,pbsiv,k,439,1,3,2
44080545,gehfw,v,831,1,3,1
44080545,xdpjw,m,248,1,3,0
44080545,catee,n,409,1,1,1
44080545,hjaan,z,137,1,1,0
44080545,cbysz,j,927,0,5,5
44080545,lrihi,x,254,0,2,5
44080545,wgnkw,o,417,0,6,0
44080545,pkrmp,o,534,0,4,1
44080545,nrigc,w,669,0,4,0
44080545,indvm,k,794,0,0,2
44080545,pxbxl,p,704,0,0,1
44080545,zhhgd,b,989,0,0,0
97963424,kyzps,y,829,1,6,5
97963424,sxvnf,u,658,1,5,5
97963424,bxhme,s,858,1,4,2
97963424,vvuum,h,581,1,1,4
97963424,jjmgx,e,608,1,2,2
97963424,dfacf,i,747,1,2,1
97963424,kuqrq,h,471,1,0,2
97963424,afpqb,f,200,0,6,3
97963424,sgbvr,i,392,0,6,2
97963424,mfbih,t,329,0,1,5
97963424,dosbu,m,374,0,1,4
97963424,zirhl,f,955,0,3,1
97963424,ycxow,w,399,0,1,2
97963424,hlmnv,o,838,0,1,1
97963424,ohxma,m,277,0,1,0
97963424,ltqfx,m,750,0,0,0
30735768,ypnan,f,106,1,5,3
30735768,riiys,i,167,1,5,2
30735768,ybvau,f,282,1,4,2
30735768,bwpdo,m,122,1,2,3
30735768,xauki,f,409,1,3,1
30735768,vpzhe,v,852,1,0,3
30735768,tplqt,z,869,1,1,1
30735768,kfjzf,d,196,0,5,5
30735768,vkedg,u,291,0,4,5
30735768,kpkdd,f,735,0,5,3
30735768,onicc,e,168,0,4,3
30735768,nyugl,x,650,0,5,1
30735768,frqtp,k,343,0,2,3
30735768,szcai,u,908,0,1,3
30735768,jynbk,o,768,0,1,2
30735768,adqvs,a,414,0,1,1
30735768,fyyjk,o,550,0,0,1
42694038,vpfjg,u,895,1,6,4
42694038,mvboa,j,890,1,4,5
42694038,apgaz,l,891,1,3,5
42694038,oakjz,s,908,1,3,4
42694038,xdfbs,h,431,1,2,4
42694038,erwco,m,141,1,5,0
42694038,kxovq,r,637,1,0,4
42694038,wrjfd,i,683,1,0,3
42694038,oepgh,q,421,1,2,0
42694038,kdtld,t,975,0,5,4
42694038,sugkn,i,820,0,5,3
42694038,jsuei,m,858,0,6,1
42694038,nxlcd,b,556,0,2,4
42694038,mdynj,w,803,0,4,1
42694038,yzdbe,k,715,0,3,1
42694038,somxf,s,587,0,0,1
42694038,ltjft,e,916,0,0,0
69432726,dqcjq,f,104,1,6,3
69432726,qchmw,z,134,1,5,3
69432726,vqzsl,a,816,1,2,5
69432726,txfhn,i,396,1,3,3
69432726,txksb,j,494,1,1,4
69432726,dvscz,x,951,1,4,0
69432726,smbxw,d,563,0,5,4
69432726,agvjw,e,653,0,4,4
69432726,zjelo,c,663,0,5,2
69432726,ygnxt,w,376,0,6,0
69432726,xthum,l,600,0,0,5
69432726,wbdow,w,450,0,3,1
69432726,edjim,m,347,0,3,0
69432726,exlql,k,868,0,0,2
69432726,zetwq,e,516,0,0,1
39513492,zrnlo,q,605,1,5,5
39513492,dtkae,n,894,1,4,5
39513492,jyrtq,l,590,1,4,4
39513492,pwoxd,j,514,1,5,2
39513492,yqruu,s,696,1,4,2
39513492,cuvup,i,365,1,5,0
39513492,jehvz,f,833,1,1,1
39513492,jczgx,v,792,0,4,5
39513492,ohlub,d,185,0,4,4
39513492,ygsxd,u,118,0,3,3
39513492,rbvab,m,825,0,4,1
39513492,zvxvx,r,238,0,0,4
39513492,sgnba,f,555,0,0,3
39513492,vftbg,r,434,0,1,1
39513492,eorfd,n,176,0,1,0
39513492,rqpka,a,586,0,0,0
71046547,bgrcm,e,567,1,6,5
71046547,rcnig,d,987,1,6,4
71046547,qzliw,i,489,1,2,5
71046547,rjdwa,i,276,1,5,1
71046547,avruc,z,734,1,3,2
71046547,nwybs,s,201,1,1,3
71046547,mkkgz,h,312,1,2,1
71046547,zaupo,t,535,1,2,0
71046547,lgmle,h,126,1,0,0
71046547,gjprf,y,977,0,4,4
71046547,clotk,k,708,0,2,5
71046547,usvtv,v,739,0,2,4
71046547,tzwlf,p,114,0,4,0
71046547,txddf,x,945,0,0,3
71046547,bvgyu,d,990,0,2,0
71046547,djaqw,g,745,0,0,0
77458833,nyolv,y,846,1,5,5
77458833,pmjsq,g,885,1,4,5
77458833,hoxdz,d,609,1,4,3
77458833,lbnzy,x,362,1,4,2
77458833,bhjex,b,306,1,1,4
77458833,hzpfp,k,653,1,1,3
77458833,erydd,m,334,1,3,0
77458833,zwddm,y,689,1,2,0
77458833,drkxa,w,870,1,1,0
77458833,vdljf,y,386,0,6,5
77458833,bodxc,i,509,0,6,4
77458833,emjpa,k,594,0,4,5
77458833,frjbp,j,704,0,5,3
77458833,hkkgy,s,583,0,3,4
77458833,phywv,z,740,0,6,0
77458833,alvrl,p,635,0,5,0
77458833,wtvbx,l,462,0,3,1
77458833,ooqjp,p,945,0,1,2
77458833,cxgms,a,209,0,1,0
50339216,czdwl,l,823,1,6,3
50339216,yzwkr,e,973,1,3,5
50339216,kajsf,f,930,1,2,5
50339216,czjdc,s,681,1,2,4
50339216,nqcmg,y,462,1,5,0
50339216,zecux,w,499,1,2,2
50339216,xshce,l,796,1,3,0
50339216,zbkzw,k,638,0,6,4
50339216,idrwd,h,741,0,6,3
50339216,dwdbi,o,232,0,5,3
50339216,wtwdn,s,886,0,6,1
50339216,suaax,o,148,0,1,5
50339216,xvuab,r,194,0,1,4
50339216,tjdqp,d,264,0,4,0
50339216,pbvhg,i,386,0,3,0
50339216,rdkba,b,457,0,2,0
50339216,vvimi,i,904,0,0,0
57832846,tzoal,j,790,1,6,5
57832846,sftfo,d,204,1,5,3
57832846,rlqls,e,836,1,4,3
57832846,riddg,t,807,1,2,4
57832846,llfko,w,673,1,4,1
57832846,wsflv,e,334,1,0,4
57832846,eotqt,a,368,1,1,2
57832846,ydjzv,n,449,1,1,1
57832846,pfhfw,v,249,1,0,1
57832846,cqiqj,a,103,0,6,5
57832846,szjqx,p,162,0,3,5
57832846,rnvqb,p,237,0,4,2
57832846,tztzf,l,794,0,2,3
57832846,njfqj,r,438,0,2,2
57832846,dlujk,x,154,0,1,2
79052174,yzitr,r,185,1,6,4
79052174,tqroy,k,374,1,5,4
79052174,kplqs,s,441,1,3,5
79052174,rwkce,f,169,1,4,2
79052174,obrfs,p,564,1,1,4
79052174,wyvbt,b,764,1,4,0
79052174,muybr,n,577,1,1,2
79052174,mdkin,c,613,1,0,2
79052174,xwpop,d,502,0,5,5
79052174,tidmn,z,169,0,4,5
79052174,lgfrs,g,662,0,4,4
79052174,myibr,b,113,0,2,5
79052174,kdqwg,y,758,0,1,5
79052174,avydu,k,104,0,2,3
79052174,sbhja,m,879,0,0,4
79052174,mmoas,a,422,0,1,2
79052174,ksygm,h,342,0,1,1
79052174,pubqr,a,175,0,0,1
79052174,ixpyo,z,184,0,0,0
77043085,nnubh,n,326,1,5,5
77043085,houxe,y,404,1,4,5
77043085,vooaf,n,502,1,3,4
77043085,ebyby,b,399,1,3,3
77043085,xyfcj,w,985,1,2,0
77043085,fpbgt,a,861,1,0,1
77043085,ghaah,g,345,0,6,5
77043085,scktj,q,205,0,5,5
77043085,loihx,x,242,0,6,3
77043085,rrfzw,w,472,0,5,2
77043085,msudc,h,153,0,2,4
77043085,aawgj,z,557,0,1,4
77043085,ccpzj,d,471,0,2,2
77043085,ywfun,p,682,0,0,3
57128329,bdiao,l,433,1,6,4
57128329,wexmr,d,668,1,5,3
57128329,xtcxr,s,815,1,2,5
57128329,ysmfo,e,851,1,3,3
57128329,atwyn,o,251,1,1,4
57128329,mmaum,f,405,1,3,1
57128329,odanm,j,742,0,6,4
57128329,qotxm,z,636,0,4,5
57128329,fwnsf,b,611,0,3,5
57128329,fotdh,w,455,0,5,2
57128329,gpnvu,t,639,0,3,3
57128329,ggyfx,j,169,0,0,5
57128329,wfvxv,y,839,0,2,1
57128329,axkdp,a,925,0,0,1
57128329,mvytm,c,117,0,0,0
30176646,kyyrs,q,843,1,6,5
30176646,wbdcw,a,951,1,6,3
30176646,somma,c,981,1,3,5
30176646,gxsiy,k,323,1,2,5
30176646,lgewn,b,140,1,4,2
30176646,zyjea,f,867,1,0,5
30176646,igqzu,m,946,1,0,4
30176646,jsold,n,258,1,0,3
30176646,pnfry,j,702,0,6,3
30176646,tlxpi,c,597,0,3,5
30176646,fzpnh,r,252,0,1,5
30176646,kgzqq,h,715,0,2,3
30176646,cmiws,u,817,0,2,2
30176646,cqiqi,i,763,0,0,2
30176646,cgnnp,l,280,0,1,0
30176646,nomud,r,343,0,0,0
25513348,lfzjn,l,493,1,6,4
25513348,lbpnu,k,260,1,4,5
25513348,yzknt,w,548,1,3,5
25513348,jsbqe,h,472,1,6,1
25513348,cefth,v,760,1,4,2
25513348,egqbi,e,567,1,2,3
25513348,fsyky,o,506,1,1,1
25513348,nucof,f,764,0,6,4
25513348,ezqbs,k,652,0,4,5
25513348,zvxwj,z,846,0,3,5
25513348,vjwry,r,189,0,5,2
25513348,buuuj,o,417,0,4,2
25513348,cvubp,w,353,0,5,0
25513348,rongy,a,203,0,1,3
25513348,wkusu,a,641,0,0,1
25513348,dnwdh,g,359,0,0,0
45215105,gowrn,y,297,1,3,5
45215105,ipkzl,k,875,1,4,2
45215105,ydkie,n,529,1,4,1
45215105,vllcf,d,207,1,1,3
45215105,gafrr,x,200,1,1,2
45215105,pbpfj,j,714,1,0,2
45215105,wzxcp,r,617,1,1,0
45215105,usdkh,m,509,1,0,0
45215105,dnjwh,b,887,0,6,4
45215105,pruya,k,650,0,5,4
45215105,npsmt,l,256,0,6,2
45215105,nwque,h,249,0,6,1
45215105,xkutg,g,822,0,1,5
45215105,dlqse,g,924,0,2,3
45215105,ydbdt,n,281,0,0,4
45215105,joubg,y,922,0,1,2
45215105,amkiq,v,806,0,1,1
45215105,hqevg,h,489,0,0,0
91768193,tqzzh,y,285,1,5,5
91768193,aqryf,x,533,1,5,2
91768193,cbigt,y,749,1,1,5
91768193,hgkjc,b,434,1,1,4
91768193,jodjz,y,438,1,4,0
91768193,zkqzi,i,393,1,0,3
91768193,hkuvm,c,720,1,1,1
91768193,gnxkw,d,119,1,1,0
91768193,jlivj,p,299,0,5,3
91768193,sqsht,v,612,0,6,1
91768193,bndrz,y,771,0,1,5
91768193,jbwoj,q,948,0,0,5
91768193,ezudw,d,887,0,2,2
91768193,kiqak,d,622,0,0,3
91768193,ckgcy,m,814,0,0,2
91768193,gaatw,d,741,0,1,0
18417021,lrzpj,d,592,1,4,5
18417021,dugnl,q,560,1,5,1
18417021,edjug,q,505,1,0,5
18417021,llrvf,d,163,1,3,1
18417021,pxkns,h,930,1,0,3
18417021,dmqvr,k,324,1,2,0
18417021,cyuys,c,792,1,1,0
18417021,kndnr,l,836,0,6,5
18417021,ferri,u,394,0,5,5
18417021,aqwlf,k,124,0,6,3
18417021,vqurb,d,750,0,5,3
18417021,yezvx,d,276,0,5,2
18417021,hptcc,v,660,0,1,5
18417021,coumf,r,952,0,1,4
18417021,uhltp,t,439,0,2,0
18417021,angbd,k,265,0,1,0
70929791,obewb,q,364,1,6,5
70929791,zlkua,g,849,1,5,5
70929791,jmpwe,h,630,1,3,5
70929791,uabqf,l,543,1,2,5
70929791,ysnhh,y,365,1,2,4
70929791,pqsyl,t,628,1,1,4
70929791,uhrys,u,742,1,4,0
70929791,ivibv,f,189,1,2,1
70929791,olnlt,j,725,0,5,5
70929791,udekw,m,316,0,5,3
70929791,nvqpm,s,403,0,6,0
70929791,swuhi,s,971,0,4,0
70929791,fjvzx,v,321,0,2,1
70929791,sbpie,y,769,0,0,2
70929791,bmrrl,k,307,0,0,0
95028606,zonvg,t,681,1,6,4
95028606,yhitk,g,177,1,6,3
95028606,wqbxq,y,846,1,4,3
95028606,kakxy,w,847,1,3,3
95028606,gqmvm,t,358,1,4,1
95028606,datts,o,749,1,1,2
95028606,socyw,a,924,1,0,0
95028606,ujkju,d,217,0,6,4
95028606,colym,r,927,0,4,4
95028606,vbqbs,c,307,0,5,1
95028606,qhcci,k,645,0,5,0
95028606,unhlf,e,692,0,4,0
95028606,llhjj,q,938,0,1,2
55299453,szoen,x,866,1,5,5
55299453,njgyv,q,225,1,4,4
55299453,pzinu,b,285,1,2,5
